"","Accession","Description","mean_mock","mean_vir","mean_avr","FC_vir","FC_avr","ttest_mock_vir","ttest_mock_avr","Peptides used for quantitation","Confidence score"
"670","AT5G16050.1","| Symbols: GRF5, GF14 UPSILON | general regulatory factor 5 | chr5:5244008-5245402 REVERSE LENGTH=268",1406,5356,15654,3.80938833570413,11.1337126600284,0.128421484651396,0.00659716135529045,"1","330"
"671","AT5G16390.1","| Symbols: CAC1, CAC1A, BCCP, BCCP1 | chloroplastic acetylcoenzyme A carboxylase 1 | chr5:5361098-5363020 REVERSE LENGTH=280",1813423,1633283.25,1133016.5,0.900663138164675,0.62479438057199,0.61395236300665,0.955459841511024,"1","56"
"672","AT5G67360.1","| Symbols: ARA12 | Subtilase family protein | chr5:26872192-26874465 REVERSE LENGTH=757",47179.6666666667,67226.5,39962.5,1.42490409003879,0.847028027610765,0.269773828742689,0.594428556432519,"1","51"
"673","AT2G43910.1","| Symbols: ATHOL1, HOL1 | HARMLESS TO OZONE LAYER 1 | chr2:18184658-18186951 REVERSE LENGTH=227",36592.3333333333,65394.5,51680.5,1.78710932162475,1.4123313626716,0.223780547091477,0.313518529928296,"1","70"
"674","AT2G19480.1","| Symbols: NFA02, NFA2, NAP1;2 | nucleosome assembly protein 1;2 | chr2:8438601-8441040 FORWARD LENGTH=379",10916,14640,17555,1.34115060461708,1.60818981311836,0.331425317866229,0.202076107005693,"1","46"
"675","AT2G41090.1","| Symbols:  | Calcium-binding EF-hand family protein | chr2:17135823-17136618 FORWARD LENGTH=191",3765.33333333333,5802.25,7905,1.5409658286119,2.0994157223796,0.241628314198443,0.0470436007867893,"1","23"
"676","AT3G49910.1","| Symbols:  | Translation protein SH3-like family protein | chr3:18504311-18504751 FORWARD LENGTH=146",11750.3333333333,568,2033,0.048339054211228,0.173016368329976,0.901411726520746,0.881617596431865,"1","33"
"677","AT3G63190.1","| Symbols: RRF, HFP108, cpRRF, AtcpRRF | ribosome recycling factor, chloroplast precursor | chr3:23342861-23344640 REVERSE LENGTH=275",79632.3333333333,129276.25,90759.75,1.62341406547592,1.13973490667526,0.186846657006249,0.19608674394074,"1","67"
"678","AT1G04410.1","| Symbols:  | Lactate/malate dehydrogenase family protein | chr1:1189418-1191267 REVERSE LENGTH=332",50474,50589,55310.5,1.00227840076079,1.09582161112652,0.496459449912871,0.310578881421082,"1","33"
"679","AT5G15530.1","| Symbols: BCCP2, CAC1-B | biotin carboxyl carrier protein 2 | chr5:5038955-5040437 FORWARD LENGTH=255",50397.6666666667,64826.25,56120.5,1.28629466972677,1.1135535375315,0.241026133858969,0.249356599729871,"1","54"
