"Accession","Peptides used for quantitation","mean_mock","mean_vir","mean_avr","FC_vir","FC_avr","ttest_mock_vir","ttest_mock_avr","proteome_1_ID","Short_description","Curator_summary","gene_name"
"AT1G72160.1",1,207100,29339,23131.25,0.141665861902463,0.111691211974891,0.942844322505583,0.946108719873376,343,"Sec14p-like phosphatidylinositol transfer family protein","","Sec14p-like phosphatidylinositol transfer family protein"
"ATCG00500.1",1,130592,11872.5,2422.5,0.0909129196275423,0.018550140896839,0.941300378415649,0.948263714123545,344,"acetyl-CoA carboxylase carboxyl transferase subunit beta","Encodes the carboxytransferase beta subunit of the Acetyl-CoA carboxylase (ACCase) complex in plastids. This complex catalyzes the carboxylation of acetyl-CoA to produce malonyl-CoA, the first committed step in fatty acid synthesis.","acetyl-CoA carboxylase carboxyl transferase subunit beta (ACCD)"
"AT2G20450.1",1,584519,64689,29841.25,0.11067048290988,0.0510526603925621,0.942488263321234,0.948485129937213,345,"Ribosomal protein L14","","Ribosomal protein L14"
"AT3G57240.1",1,20982,17607.75,746.75,0.839183585930798,0.0355900295491374,0.649460330241872,0.978050668942535,346,"beta-1,3-glucanase 3","encodes a member of glycosyl hydrolase family 17","""beta-1,3-glucanase 3"" (BG3)"
"AT1G35160.1",1,764433,218836.75,106785.75,0.286273290137919,0.139692752667663,0.996039650336454,0.993793625008597,347,"GF14 protein phi chain","GF14 protein phi chain member of 14-3-3 protein family. This protein is reported to interact with the BZR1 transcription factor involved in brassinosteroid signaling and may affect the nucleocytoplasmic shuttling of BZR1","GF14 protein phi chain (GF14 PHI)"
"AT3G14390.1",1,124061,7905.75,3446,0.0637246999459943,0.0277766582568253,0.964186909963025,0.966059621691207,348,"Pyridoxal-dependent decarboxylase family protein","","Pyridoxal-dependent decarboxylase family protein"
"AT5G56000.1",1,373715.666666667,95599.75,43817,0.255808783326361,0.117246890907258,0.987270943418853,0.988113538193538,349,"HEAT SHOCK PROTEIN 81.4","","HEAT SHOCK PROTEIN 81.4 (Hsp81.4)"
"AT5G52640.1",1,373715.666666667,95599.75,43817,0.255808783326361,0.117246890907258,0.987270943418853,0.988113538193538,349,"heat shock protein 90.1","Encodes a cytosolic heat shock protein AtHSP90.1.  AtHSP90.1 interacts with disease resistance signaling components SGT1b and RAR1 and is required for RPS2-mediated resistance.","heat shock protein 90.1 (HSP90.1)"
"AT1G16880.1",1,17346,17353.5,185118.75,1.00043237634037,10.6721290211,0.499519814233938,0.00140124745837194,350,"uridylyltransferase-related","","uridylyltransferase-related"
"AT4G33680.1",1,324833.666666667,110613.25,23950.25,0.34052273933018,0.0737308119745388,0.993643427258571,0.992094821080498,351,"Pyridoxal phosphate (PLP)-dependent transferases superfamily protein","Involved in disease resistance against Pseudomonas syringae. mutants have elevated SA levels, a low level of spontaneous cell death, callose deposition, and enlarged cells in leaves. genetically maps on chr 4 between L23H3 and nga1139.","ABERRANT GROWTH AND DEATH 2 (AGD2)"
"AT3G52380.1",1,523401.333333333,297203.25,59289.75,0.567830517563323,0.1132777970251,0.945602565102572,0.985263291381028,352,"chloroplast RNA-binding protein 33","chloroplast RNA-binding protein","chloroplast RNA-binding protein 33 (CP33)"
"AT5G13450.1",1,95100.6666666667,3110,1752.5,0.0327021892591009,0.0184278413751043,0.934605254593723,0.936132750087066,353,"delta subunit of Mt ATP synthase","","delta subunit of Mt ATP synthase (ATP5)"
"AT5G26360.1",1,78750,5606.5,4020.75,0.0711936507936508,0.0510571428571429,0.951165496656106,0.953028960079038,354,"TCP-1/cpn60 chaperonin family protein","","TCP-1/cpn60 chaperonin family protein"
"AT3G18190.1",1,96345.6666666667,2147.25,1651.25,0.0222869390424063,0.017138809218197,0.935548049027439,0.936076101352301,355,"TCP-1/cpn60 chaperonin family protein","","TCP-1/cpn60 chaperonin family protein"
"AT3G14840.2",1,28821,2398,457.5,0.0832032198743971,0.0158738419902155,0.934319209265573,0.941435155771401,356,"Leucine-rich repeat transmembrane protein kinase","","Leucine-rich repeat transmembrane protein kinase"
"AT2G47910.1",1,5633.33333333333,38941.75,1540,6.91273668639053,0.273372781065089,0.0203783708458638,0.997092769675243,357,"chlororespiratory reduction 6","Encodes a chloroplast thylakoid membrane protein. Required for the assembly/accumulation of the NAD(P)H dehydrogenase complex of the photosynthetic electron transport chain.","chlororespiratory reduction 6 (CRR6)"
"AT3G25220.1",1,22939.6666666667,157873,174709.25,6.88209651404409,7.61603263633589,0.00615179318745192,0.0022267028147786,358,"FK506-binding protein 15 kD-1","immunophilin (FKBP15-1)","FK506-binding protein 15 kD-1 (FKBP15-1)"
"AT3G20820.1",1,199199,6160.25,1405.25,0.0309251050457081,0.00705450328565906,0.954038125301926,0.955873323485225,359,"Leucine-rich repeat (LRR) family protein","","Leucine-rich repeat (LRR) family protein"
"AT1G74100.1",1,135972,38969.75,80845.75,0.286601285558791,0.594576456917601,0.965891524483929,0.912246824593418,360,"sulfotransferase 16","encodes a desulfoglucosinolate sulfotransferase, involved in the final step of glucosinolate core structure biosynthesis. Has a broad-substrate specificity with different desulfoglucosinolates, the best substrate is indole-3-methyl-dsGS, followed by benzyl-dsGS. Expression was induced by wounding, jasmonate and ethylene stimulates.","sulfotransferase 16 (SOT16)"
"AT1G50250.1",1,3279,3849.75,33738,1.17406221408966,10.2891125343092,0.352284706516442,0.000416521091437063,361,"FTSH protease 1","encodes an FTSH protease that is localized to the chloroplast. Involved in the D1 repair cycle of Photosystem II. FtsH1 and FtsH5 are interchangeable in thylakoid membranes.","FTSH protease 1 (FTSH1)"
"AT2G42740.1",1,715207,55508.75,10620.75,0.0776121458542772,0.014849896603361,0.955858336709657,0.960240607986005,362,"ribosomal protein large subunit 16A","encodes a cytosolic ribosomal protein L16, which is a constituent of 60S large ribosomal complex. Gene is expressed in root stele and anthers and expression is induced by auxin treatment.","ribosomal protein large subunit 16A (RPL16A)"
"AT3G62750.1",1,100543.666666667,84190.5,3620.5,0.837352593069015,0.0360092298205423,0.634335618207477,0.982392320231156,363,"beta glucosidase 8","","beta glucosidase 8 (BGLU8)"
"AT2G33530.1",1,178.666666666667,10044.75,23810.5,56.2206156716418,133.267723880597,0.0370703454965969,0.000719349436360716,364,"serine carboxypeptidase-like 46","","serine carboxypeptidase-like 46 (scpl46)"
"ATCG00800.1",1,83950.6666666667,3114,1065,0.0370932134745803,0.0126860219493989,0.930538861125052,0.933253187233848,365,"structural constituent of ribosome","encodes a chloroplast ribosomal protein S3, a constituent of the small subunit of the ribosomal complex","RESISTANCE TO PSEUDOMONAS SYRINGAE 3 (RPS3)"
"AT4G25810.1",1,762096,247350,367095.75,0.32456540908232,0.481692267115954,0.976277903459277,0.957808059227013,366,"xyloglucan endotransglycosylase 6","xyloglucan endotransglycosylase-related protein (XTR6)","xyloglucan endotransglycosylase 6 (XTR6)"
"AT1G17220.1",1,16755.6666666667,608.5,19,0.0363160721745877,0.00113394473511449,0.998615150806789,0.998357715121182,367,"Translation initiation factor 2, small GTP-binding protein","Encodes a chloroplast localized protein with similarity to translation initiation factor 2. Can complement loss of INFB in E.coli suggesting FUG1 does function as a translation initiation factor in vivo. Identified as a suppressor of the leaf variegation mutant var2-6. Suppression is only seen in hypomorphs as complete loss of function alleles are embryo lethal.","fu-gaeri1 (FUG1)"
"AT4G13360.1",1,228784.333333333,48679.75,15959.25,0.212775714537563,0.0697567432501934,0.998901033451172,0.995483652851065,368,"ATP-dependent caseinolytic (Clp) protease/crotonase family protein","","ATP-dependent caseinolytic (Clp) protease/crotonase family protein"
"AT1G79550.1",1,592,15196,1360.25,25.6689189189189,2.29771959459459,0.0445127332176033,0.0335707095820113,369,"phosphoglycerate kinase","Encodes cytosolic phosphoglycerate kinase (PGK).","phosphoglycerate kinase (PGK)"
"AT1G62820.1",1,24251.3333333333,13344.75,56278,0.550268713747698,2.32061467410727,0.997110667334163,0.0197507571380015,370,"Calcium-binding EF-hand family protein","","Calcium-binding EF-hand family protein"
"AT5G14320.1",1,120108.666666667,9978.25,4698.5,0.0830768526278981,0.0391187424720947,0.948351128819068,0.952082728407996,371,"Ribosomal protein S13/S18 family","","Ribosomal protein S13/S18 family"
"AT5G46290.1",1,24783.3333333333,2300.5,610.25,0.0928244788164089,0.0246234028244788,0.933835359854636,0.941080929656315,372,"3-ketoacyl-acyl carrier protein synthase I","3-ketoacyl-acyl carrier protein synthase I (KAS I) mRNA,","3-ketoacyl-acyl carrier protein synthase I (KAS I)"
"AT1G75950.1",1,396829,159952,27818.25,0.403075380075549,0.0701013534797104,0.95637123013604,0.975749204504662,373,"S phase kinase-associated protein 1","SKP1 is core component of the SCF family of E3 ubiquitin ligases and serves to tether the rest of the complex to an F-box protein, which  provides specificity in binding to ubiquitin ligase substrate proteins. Predominately expressed from leptotene  to pachytene. Negatively regulates recombination. Interacts with P0, a silencing suppressor protein encoded by poleroviruses by means of a conserved minimal F-box motif.","S phase kinase-associated protein 1 (SKP1)"
"AT5G39210.1",1,202001.666666667,67604.25,23752,0.334671743632478,0.117583188257523,0.907932740343001,0.940547227070768,374,"chlororespiratory reduction 7","Encodes a protein of the chloroplastic NAD(P)H dehydrogenase complex (NDH Complex) involved in respiration, photosystem I (PSI) cyclic electron transport and CO2 uptake. The product of this gene appears to be essential for the stable formation of the NDH Complex.","CHLORORESPIRATORY REDUCTION 7 (CRR7)"
"AT2G37170.1",1,253567.666666667,22482.75,18822.75,0.0886656816129291,0.0742316646575602,0.963713772504417,0.964224027985101,375,"plasma membrane intrinsic protein 2","a member of the plasma membrane intrinsic protein subfamily PIP2. localizes to the plasma membrane and exhibits water transport activity in Xenopus oocyte. expressed specifically in the vascular bundles and protein level increases slightly during leaf dev","plasma membrane intrinsic protein 2 (PIP2B)"
"AT2G44650.1",1,4253.33333333333,24878.75,23691.75,5.84923589341693,5.57016065830721,0.00126883613150428,0.0215884906983515,376,"chloroplast chaperonin 10","Encodes a chloroplast-localized chaperonin 10 whose mRNA is expressed in leaves and stems but not roots.","chloroplast chaperonin 10 (CHL-CPN10)"
"AT1G42550.1",1,91979,5533.25,6673.75,0.0601577534002327,0.0725573228671762,0.965733419107392,0.964879821532777,377,"plastid movement impaired1","Encodes a plant-specific protein of unknown function that appears to be conserved among angiosperms.","PLASTID MOVEMENT IMPAIRED1 (PMI1)"
"AT5G04590.1",1,373722,68920.5,16960.75,0.1844164914027,0.0453833330657548,0.93389992958486,0.947939257925262,378,"sulfite reductase","A.thaliana gene encoding sulfite reductase.","sulfite reductase (SIR)"
"AT1G31730.1",1,22760,63.75,0,0.00280096660808436,0,0.920734446043795,0.921075913837035,379,"Adaptin family protein","","Adaptin family protein"
"AT5G41970.1",1,41744.6666666667,75799,176457,1.8157768657074,4.22705495312775,0.0610364058997695,0.000111434644132472,380,"Metal-dependent protein hydrolase","","Metal-dependent protein hydrolase"
"AT4G16720.1",1,240522.666666667,8812.75,3326,0.0366399978934764,0.013828218546277,0.952378745571116,0.954228216581218,381,"Ribosomal protein L23/L15e family protein","","Ribosomal protein L23/L15e family protein"
"AT1G17100.1",1,1.33333333333333,104.75,29362.5,78.5625,22021.875,0.198155610729663,0.000331498114388,382,"SOUL heme-binding family protein","","SOUL heme-binding family protein"
"AT1G29910.1",1,758155.666666667,184194.25,101756.25,0.242950436300021,0.134215510710861,0.999966258208056,0.999979586248344,383,"chlorophyll A/B binding protein 3","member of Chlorophyll a/b-binding protein family","chlorophyll A/B binding protein 3 (CAB3)"
"AT5G26570.1",1,195765,312012.25,33572,1.59381018057365,0.171491328889229,0.148631121238882,0.993481944878235,384,"catalytics;carbohydrate kinases;phosphoglucan, water dikinases","chloroplastidic phosphoglucan, water dikinase (PWD) which is required for normal degradation of leaf starch in Arabidopsis. NMR analysis of the mutants, suggests that the gene is specifically involved in the phosphorylation of the glucosyl residues of starch at the C3 position.","ATGWD3"
"AT1G27400.1",1,146188.333333333,9504.5,14354.75,0.0650154481091742,0.0981935402961933,0.94803874885695,0.944990030709962,385,"Ribosomal protein L22p/L17e family protein","","Ribosomal protein L22p/L17e family protein"
"AT3G59980.1",1,122148.333333333,322189.75,86528,2.63769255959284,0.70838461433503,0.0145010725894713,0.900097220776068,386,"Nucleic acid-binding, OB-fold-like protein","","Nucleic acid-binding, OB-fold-like protein"
"ATCG00280.1",1,405695.666666667,38466.25,49030.25,0.0948155308535873,0.12085475401512,0.999907767938488,0.999179020857939,387,"photosystem II reaction center protein C","chloroplast gene encoding a CP43 subunit of  the photosystem II reaction center. promoter contains a blue-light responsive element.","photosystem II reaction center protein C (PSBC)"
"AT5G13420.1",1,218003.333333333,112250.75,517446.5,0.514903824100549,2.37357150502286,0.943669334764456,0.0163104111111306,388,"Aldolase-type TIM barrel family protein","","Aldolase-type TIM barrel family protein"
"AT1G50480.1",1,210201.333333333,42419.25,12014.75,0.201802953993314,0.0571582958560364,0.993960104649959,0.991146154670939,389,"10-formyltetrahydrofolate synthetase","10-formyltetrahydrofolate synthetase (THFS) mRNA, complete","10-formyltetrahydrofolate synthetase (THFS)"
"AT2G42540.1",1,998077.666666667,372865.25,257616.75,0.37358340182611,0.258112929087349,0.933657492074101,0.950145739697189,390,"cold-regulated 15a","A cold-regulated gene whose product is targeted to the chloroplast. Cor15am  protects stromal proteins from aggregation under various stress conditions. Constitutive expression increases freezing tolerance in protoplasts in vitro and chloroplasts in vivo. NMR and x-ray diffraction studies suggest that COR15a alters the intrinsic curvature of the inner membrane of chloroplast envelope.  Late Embryogenesis abundant protein (LEA).","cold-regulated 15a (COR15A)"
"AT4G20850.1",1,145775,21444.75,8355.5,0.147108557708798,0.0573177842565598,0.951452031378495,0.95828917137317,391,"tripeptidyl peptidase ii","Tripeptidyl Peptidase II. Ser protease  that assembles into a large oligomeric complex containing two proteins of 153 and 142 kD that are derived from a single TPP2 gene, with the smaller version missing part of the C-terminal end. Not essential, based on the lack of phenotype of a T-DNA disruption mutant.","tripeptidyl peptidase ii (TPP2)"
"AT3G51730.1",1,214,672,7854.5,3.14018691588785,36.7032710280374,0.0442506492942095,0.00109294999952921,392,"saposin B domain-containing protein","","saposin B domain-containing protein"
