"","Accession","Unique peptides","mean_mock","mean_vir","mean_avr","FC_vir","FC_avr","ttest_mock_vir","ttest_mock_avr","proteome_2_ID","Short_description","Curator_summary","gene_name"
"609","AT2G24200.3",6,368295.333333333,100007,270482.666666667,0.271540231299881,0.734417849443291,0.991132254063514,0.943908778437411,523,"Cytosol aminopeptidase family protein","","Cytosol aminopeptidase family protein"
"610","AT4G30920.1",6,368295.333333333,100007,270482.666666667,0.271540231299881,0.734417849443291,0.991132254063514,0.943908778437411,523,"Cytosol aminopeptidase family protein","","Cytosol aminopeptidase family protein"
"611","AT5G38480.1",3,484887.333333333,131020,198656,0.27020709965614,0.409695173174249,0.986309200496174,0.978769242772525,524,"general regulatory factor 3","general regulatory factor, a 14-3-3 gene","general regulatory factor 3 (GRF3)"
"612","AT5G10840.1",1,75260,20328,30843,0.270103640712198,0.409819293117194,0.986442841062875,0.984089120656952,525,"Endomembrane protein 70 protein family","","Endomembrane protein 70 protein family"
"613","AT4G32208.1",2,177267.333333333,47619.6666666667,117114,0.268631934441766,0.660663179153143,0.993275762302384,0.971255077866023,526,"heat shock protein 70 (Hsp 70) family protein","","heat shock protein 70 (Hsp 70) family protein"
"614","AT1G23410.1",1,2325542,613335.666666667,1138781,0.263738804402013,0.489684125249082,0.968934726918411,0.941478666484059,527,"Ribosomal protein S27a / Ubiquitin family protein","","Ribosomal protein S27a / Ubiquitin family protein"
"615","AT4G33090.1",2,103988,27410.6666666667,38617.3333333333,0.263594517316101,0.371363362439256,0.999483451864707,0.999825504535873,528,"aminopeptidase M1","encodes an aminopeptidase, a ortholog of mouse microsomal AP (EC 3.4.11.2).","aminopeptidase M1 (APM1)"
"616","AT1G31180.1",2,142824.333333333,37445.3333333333,39386.3333333333,0.262177546776576,0.275767667974411,0.997419294553475,0.998346965112058,529,"isopropylmalate dehydrogenase 3","The AtIMD3 is one out of 3 genes encoding the enzyme 3-isopropylmalate dehydrogenase involved in leucine biosynthesis in Arabidopsis. Its subcellular location has been targeted to plastids.","isopropylmalate dehydrogenase 3 (IMD3)"
"617","AT1G80560.1",2,142824.333333333,37445.3333333333,39386.3333333333,0.262177546776576,0.275767667974411,0.997419294553475,0.998346965112058,529,"isopropylmalate dehydrogenase 2","The AtIMD2 is one out of 3 genes encoding the enzyme 3-isopropylmalate dehydrogenase involved in leucine biosynthesis in Arabidopsis. Its subcellular location has been targeted to plastids.","isopropylmalate dehydrogenase 2 (IMD2)"
"618","AT5G17310.2",2,421105.333333333,109097,100426.333333333,0.259072947702713,0.238482691583104,0.998990588922833,0.998973172641054,530,"UDP-glucose pyrophosphorylase 2","","UDP-glucose pyrophosphorylase 2 (UGP2)"
"619","AT5G17310.1",2,421105.333333333,109097,100426.333333333,0.259072947702713,0.238482691583104,0.998990588922833,0.998973172641054,530,"UDP-glucose pyrophosphorylase 2","","UDP-glucose pyrophosphorylase 2 (UGP2)"
"620","AT3G16470.1",8,5034932.66666667,1301294.66666667,1006815.66666667,0.258453241148938,0.199966063763315,0.999931125724191,0.999833567780383,531,"Mannose-binding lectin superfamily protein","JA-responsive gene","JASMONATE RESPONSIVE 1 (JR1)"
"621","AT3G16470.3",8,5034932.66666667,1301294.66666667,1006815.66666667,0.258453241148938,0.199966063763315,0.999931125724191,0.999833567780383,531,"Mannose-binding lectin superfamily protein","JA-responsive gene","JASMONATE RESPONSIVE 1 (JR1)"
"622","AT2G05990.1",4,1161042.66666667,296906.666666667,566122.666666667,0.25572416517567,0.487598503414172,0.989801769831293,0.978476659934997,532,"NAD(P)-binding Rossmann-fold superfamily protein","Encodes enoyl-ACP reductase a component of the fatty acid synthase complex.  A reduced function mutation in this gene, mod1, was found in a screen for premature cell death mutants. Mutant plants have reduced lipid level and pleiotropic morphological defects, including chlorotic and abnormally shaped leaves.","MOSAIC DEATH 1 (MOD1)"
"623","AT3G52150.1",1,33759,8612.66666666667,14194.6666666667,0.255122090899217,0.420470590558567,0.999378744676164,0.998794363606333,533,"RNA-binding (RRM/RBD/RNP motifs) family protein","","RNA-binding (RRM/RBD/RNP motifs) family protein"
"624","AT1G01620.1",1,95096,24213.6666666667,11594.6666666667,0.25462339810998,0.121925913462887,0.945353465726775,0.958671271244857,534,"plasma membrane intrinsic protein 1C","a member of the plasma membrane intrinsic protein subfamily PIP1. localizes to the plasma membrane and exhibits water transport activity in Xenopus oocyte. expressed ubiquitously and protein level decreases slightly during leaf development.","plasma membrane intrinsic protein 1C (PIP1C)"
"625","AT3G06650.1",1,40964,10396.3333333333,9720.33333333333,0.25379194740097,0.237289652703187,0.999844198525289,0.999402036810222,535,"ATP-citrate lyase B-1","One of the two genes encoding subunit B of the trimeric enzyme ATP Citrate lyase","ATP-citrate lyase B-1 (ACLB-1)"
"626","AT1G52400.1",5,712233.333333333,179430,95968.3333333333,0.251925866991155,0.134742827724996,0.9964334875939,0.997025283419425,536,"beta glucosidase 18","encodes a member of glycosyl hydrolase family 1, located in inducible ER bodies which were formed after wounding, required in inducible ER body formation","beta glucosidase 18 (BGLU18)"
"627","AT2G44490.1",5,712233.333333333,179430,95968.3333333333,0.251925866991155,0.134742827724996,0.9964334875939,0.997025283419425,536,"Glycosyl hydrolase superfamily protein","Encodes a glycosyl hydrolase that localizes to peroxisomes and acts as a component of an inducible preinvasion resistance mechanism. Required for mlo resistance.","PENETRATION 2 (PEN2)"
"628","AT1G14540.1",2,116589,29197.3333333333,91392.3333333333,0.250429571686294,0.783884700386257,0.9933054527823,0.933102753308348,537,"Peroxidase superfamily protein","","Peroxidase superfamily protein"
"629","AT1G56070.1",8,1357613.33333333,338977.666666667,359528.666666667,0.249686459571208,0.264824053977077,0.998458306191875,0.998657144202899,538,"Ribosomal protein S5/Elongation factor G/III/V family protein","encodes a translation elongation factor 2-like protein that is involved in cold-induced translation. Mutations in this gene specifically blocks low temperature-induced transcription of cold-responsive genes but induces the expression of CBF genes and mutants carrying the recessive mutations fail to acclimate to cold and is freezing sensitive.","LOW EXPRESSION OF OSMOTICALLY RESPONSIVE GENES 1 (LOS1)"
"630","AT3G12915.1",8,1357613.33333333,338977.666666667,359528.666666667,0.249686459571208,0.264824053977077,0.998458306191875,0.998657144202899,538,"Ribosomal protein S5/Elongation factor G/III/V family protein","","Ribosomal protein S5/Elongation factor G/III/V family protein"
"631","AT3G12915.2",8,1357613.33333333,338977.666666667,359528.666666667,0.249686459571208,0.264824053977077,0.998458306191875,0.998657144202899,538,"Ribosomal protein S5/Elongation factor G/III/V family protein","","Ribosomal protein S5/Elongation factor G/III/V family protein"
"632","AT4G15210.1",1,101987,25176.3333333333,22105.6666666667,0.246858259712839,0.216749847202748,0.982694564676746,0.984390965782807,539,"beta-amylase 5","cytosolic beta-amylase expressed in rosette leaves and inducible by sugar. RAM1 mutants have reduced beta amylase in leaves and stems.","beta-amylase 5 (BAM5)"
"633","AT3G61440.1",1,338301,83343.6666666667,84436.3333333333,0.246359504307308,0.249589369624486,0.998004762629026,0.997847363288451,540,"cysteine synthase C1","Encodes a cysteine synthase isomer CysC1. The isomer is however less effective in cysteine biosynthesis. It is involved in beta-cyanoalanine biosynthesis, an intermediate of cyanide detoxification pathway.","cysteine synthase C1 (CYSC1)"
"634","AT1G04820.1",3,729178.666666667,179355.333333333,126341.666666667,0.245968980624776,0.173265719969866,0.990589172928499,0.99189717324007,541,"tubulin alpha-4 chain","Encodes an alpha tubulin isoform that is expressed in roots, leaves and flowers.","tubulin alpha-4 chain (TUA4)"
"635","AT1G07660.1",1,220949.333333333,54077.3333333333,57677.6666666667,0.244749927585208,0.261044764410544,0.990564639637737,0.990233704744706,542,"Histone superfamily protein","","Histone superfamily protein"
"636","AT2G14720.1",1,7938.66666666667,1942,4137.33333333333,0.24462546187437,0.521162243869667,0.96929505889766,0.936110548046273,543,"vacuolar sorting receptor 4","encodes a vacuolar sorting receptor","vacuolar sorting receptor 4 (VSR4)"
"637","AT4G02520.1",8,3568294.33333333,868748.333333333,4148219.33333333,0.243463193385673,1.16252162681274,0.999888808770718,0.00294435294098685,544,"glutathione S-transferase PHI 2","Encodes glutathione transferase belonging to the phi class of GSTs. Naming convention according to Wagner et al. (2002).  The expression of this gene is upregulated by herbicide safeners such as benoxacor and fenclorim.","glutathione S-transferase PHI 2 (GSTF2)"
"638","AT2G02930.1",8,3568294.33333333,868748.333333333,4148219.33333333,0.243463193385673,1.16252162681274,0.999888808770718,0.00294435294098685,544,"glutathione S-transferase F3","Encodes glutathione transferase belonging to the phi class of GSTs. Naming convention according to Wagner et al. (2002).","glutathione S-transferase F3 (GSTF3)"
"639","AT2G43090.1",1,26920.3333333333,6534,13477.6666666667,0.242716162504179,0.500650066244846,0.947296051733327,0.898105112399073,545,"Aconitase/3-isopropylmalate dehydratase protein","","Aconitase/3-isopropylmalate dehydratase protein"
"640","AT3G23600.1",3,650610.666666667,157584.666666667,236319.333333333,0.24221039515696,0.363226958057866,0.993302013708579,0.990546386872678,546,"alpha/beta-Hydrolases superfamily protein","","alpha/beta-Hydrolases superfamily protein"
"641","AT5G39950.1",1,325980.333333333,78198,223860,0.239885637272596,0.686728544973572,0.997617630654466,0.988206727167685,547,"thioredoxin 2","encodes a cytosolic thioredoxin that reduces disulfide bridges of target proteins by the reversible formation of a disulfide bridge between two neighboring Cys residues present in the active site. Thioredoxins have been found to regulate a variety of biological reactions in prokaryotic and eukaryotic cells.","thioredoxin 2 (TRX2)"
"642","AT3G23810.1",3,785094,186285.666666667,258899,0.237278168813756,0.329768155150848,0.997933665601669,0.997333124827458,548,"S-adenosyl-l-homocysteine (SAH) hydrolase 2","","S-adenosyl-l-homocysteine (SAH) hydrolase 2 (SAHH2)"
"643","AT4G13940.2",3,785094,186285.666666667,258899,0.237278168813756,0.329768155150848,0.997933665601669,0.997333124827458,548,"S-adenosyl-L-homocysteine hydrolase","Encodes a S-adenosyl-L-homocysteine hydrolase required for DNA methylation-dependent gene silencing.","HOMOLOGY-DEPENDENT GENE SILENCING 1 (HOG1)"
"644","ATCG00470.1",1,16551.3333333333,3913.66666666667,1640.33333333333,0.236456277439884,0.0991058122205663,0.973543546184961,0.976045145894124,549,"ATP synthase epsilon chain","ATPase epsilon subunit","ATP synthase epsilon chain (ATPE)"
"645","AT2G21620.1",1,33679.6666666667,7924.66666666667,33805.3333333333,0.235295282019814,1.00373123249438,0.938124435493827,0.495627345748809,550,"Adenine nucleotide alpha hydrolases-like superfamily protein","Encodes gene that is induced in response to dessication; mRNA expression is seen 10 and 24 hrs after start of dessication treatment.","RD2"
"646","AT1G42970.1",5,1226962.33333333,285007.333333333,691747.333333333,0.232286946054035,0.563788565093142,0.999022016001457,0.997906519684075,551,"glyceraldehyde-3-phosphate dehydrogenase B subunit","Encodes chloroplast localized glyceraldehyde-3-phosphate dehydrogenase that can use both NADH and NADPH to reduce 1,3-diphosphate glycerate. It forms A2B2 heterotetramers with GapA forms of the GADPH enzyme. These complexes are active in the light under reducing conditions, but show reduced NADPH-dependent activity in response to oxidized thioredoxins and increased NAD(H)/NADP(H) ratios due to the formation of inactive A8B8 hexadecamers.","glyceraldehyde-3-phosphate dehydrogenase B subunit (GAPB)"
"647","AT2G40490.1",1,193951,45007.6666666667,50742.6666666667,0.232056894095244,0.261626218305998,0.994478135657451,0.99427852140344,552,"Uroporphyrinogen decarboxylase","","HEME2"
"648","AT5G25980.1",7,2741987.66666667,634093.666666667,981280,0.23125328912858,0.357871777444173,0.998499435711618,0.998232784168852,553,"glucoside glucohydrolase 2","Myrosinase (thioglucoside glucohydrolase) gene involved in glucosinoloate metabolism.","glucoside glucohydrolase 2 (TGG2)"
"649","AT5G12040.1",2,338479.666666667,78109.3333333333,134098,0.230765215832758,0.396177416861082,0.999276807212575,0.998743759227134,554,"Nitrilase/cyanide hydratase and apolipoprotein N-acyltransferase family protein","","Nitrilase/cyanide hydratase and apolipoprotein N-acyltransferase family protein"
"650","AT4G22890.1",2,757940.333333333,174234.666666667,292433,0.229879132966051,0.38582588515103,0.986077216707916,0.975384853756524,555,"PGR5-LIKE A","Encodes PGRL1A, a transmembrane protein present in thylakoids.  PGRL1A has a highly homologous isoform PGRL1B encoded by At4g11960. Plants lacking PGRL1 show perturbation of cyclic electron flow, similar to PGR5-deficient plants. PGRL1 and PGR5 interact physically and associate with PSI (photosystem I).","PGR5-LIKE A"
"651","AT4G11960.1",2,757940.333333333,174234.666666667,292433,0.229879132966051,0.38582588515103,0.986077216707916,0.975384853756524,555,"PGR5-like B","Encodes PGRL1B, a transmembrane protein present in thylakoids.  PGRL1B has a highly homologous isoform PGRL1A encoded by At4g22890. Plants lacking PGRL1 show perturbation of cyclic electron flow, similar to PGR5-deficient plants. PGRL1 and PGR5 interact physically and associate with PSI (photosystem I).","PGR5-like B (PGRL1B)"
"652","AT1G20440.1",6,8684626.66666667,1988080.66666667,2026539.33333333,0.228919531371143,0.233347892905011,0.997006973740819,0.997118648201559,556,"cold-regulated 47","Belongs to the dehydrin protein family, which contains highly conserved stretches of 7-17 residues that are repetitively scattered in their sequences, the K-, S-, Y- and lysine rich segments. Cold regulated gene, amino acid sequence homology with Group II LEA (late  embryogenesis abundant) proteins. Also responds to osmotic stress, ABA, dehydration and inhibits e.coli growth while overexpressed. COR47 and RAB18 double overexpressor plants are cold tolerant.","cold-regulated 47 (COR47)"
"653","AT1G79850.1",1,76950.6666666667,17479.3333333333,26590.6666666667,0.227149862249407,0.34555472770433,0.995977236143102,0.99486832454179,557,"ribosomal protein S17","nuclear-encoded 30S chloroplast ribosomal protein S17","ribosomal protein S17 (RPS17)"
