"","Accession","Description","mean_mock","mean_vir","mean_avr","FC_vir","FC_avr","ttest_mock_vir","ttest_mock_avr","Unique peptides","Confidence score"
"588","AT5G20980.1","| Symbols: ATCIMS, ATMETS, ATMS1 | Cobalamin-independent synthase family protein | chr5:5935771-5939195 FORWARD LENGTH=765",2488404.33333333,725779.333333333,940730,0.291664551299474,0.378045475728556,0.980378794659722,0.975150758440571,"6","495.22"
"589","AT2G32240.1","| Symbols:  | FUNCTIONS IN: molecular_function unknown; INVOLVED IN: response to cadmium ion; LOCATED IN: plasma membrane; EXPRESSED IN: 25 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Prefoldin (InterPro:IPR0090",620152.333333333,180500,223381.666666667,0.29105751973843,0.36020450889217,0.995954672629847,0.994356222511467,"8","237.91"
"590","AT5G11520.1","| Symbols: ASP3, YLS4 | aspartate aminotransferase 3 | chr5:3685257-3687721 REVERSE LENGTH=449",43722.6666666667,12664.3333333333,13944,0.289651439375457,0.318919248597219,0.999523634214109,0.999721434588656,"1","15.77"
"591","AT4G31300.1","| Symbols: PBA1 | N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein | chr4:15188927-15190935 FORWARD LENGTH=233",143652.333333333,41006.3333333333,70169.3333333333,0.285455393461529,0.48846636671408,0.987408381287007,0.976314032635869,"2","66.37"
"592","AT5G04590.1","| Symbols: SIR | sulfite reductase | chr5:1319404-1322298 FORWARD LENGTH=642",1458269,416171.333333333,1272982.66666667,0.285387218224713,0.872940909164679,0.997057301838432,0.928261249628705,"3","97.75"
"593","AT1G11650.1","| Symbols: ATRBP45B, RBP45B | RNA-binding (RRM/RBD/RNP motifs) family protein | chr1:3914895-3917301 FORWARD LENGTH=306",50551,14273.6666666667,16621.6666666667,0.282361707318681,0.328809848799562,0.985725034430745,0.983886415861541,"1","21.17"
"594","AT5G44130.1","| Symbols: FLA13 | FASCICLIN-like arabinogalactan protein 13 precursor | chr5:17761128-17761871 FORWARD LENGTH=247",512392.333333333,144531,196907.666666667,0.282070965152354,0.384290813614828,0.992466936220542,0.992708818388436,"4","141.91"
"595","AT3G44100.1","| Symbols:  | MD-2-related lipid recognition domain-containing protein | chr3:15866162-15867273 REVERSE LENGTH=152",114682,32259.3333333333,91902,0.281293780482842,0.801363771123629,0.999465808941135,0.991691403627415,"1","38.99"
"596","AT1G11840.1","| Symbols: ATGLX1, GLX1 | glyoxalase I homolog | chr1:3996045-3997518 FORWARD LENGTH=283",1167554.66666667,326863.666666667,412625,0.279955770807591,0.35340957625396,0.993085561284362,0.991071145476059,"4","197.68"
"597","AT1G11840.5","| Symbols: ATGLX1, GLX1 | glyoxalase I homolog | chr1:3996045-3997518 FORWARD LENGTH=283",1167554.66666667,326863.666666667,412625,0.279955770807591,0.35340957625396,0.993085561284362,0.991071145476059,"4","197.68"
"598","AT4G37930.1","| Symbols: SHM1, STM, SHMT1 | serine transhydroxymethyltransferase 1 | chr4:17831891-17834742 REVERSE LENGTH=517",355521.666666667,99427.3333333333,310236.333333333,0.279666030668548,0.872622859366283,0.998196687898788,0.953260426519539,"5","202.35"
"599","AT5G26780.1","| Symbols: SHM1, STM, SHMT1 | serine transhydroxymethyltransferase 1 | chr4:17831891-17834742 REVERSE LENGTH=517",355521.666666667,99427.3333333333,310236.333333333,0.279666030668548,0.872622859366283,0.998196687898788,0.953260426519539,"5","202.35"
"600","AT1G48030.1","| Symbols: mtLPD1 | mitochondrial lipoamide dehydrogenase 1 | chr1:17717432-17719141 REVERSE LENGTH=507",58249,16263,27441.6666666667,0.279197926144655,0.47110966139619,0.995395863728137,0.992154699182912,"1","72.34"
"601","AT3G22600.1","| Symbols:  | Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein | chr3:8006711-8007397 REVERSE LENGTH=170",177589.333333333,49116,282425,0.276570664904799,1.59032637095321,0.994621873215701,0.00278649039508495,"1","27.07"
"602","AT4G15530.1","| Symbols: PPDK | pyruvate orthophosphate dikinase | chr4:8864828-8870727 REVERSE LENGTH=956",40043,11048.3333333333,44701.3333333333,0.275911728225491,1.11633327506264,0.997928153416951,0.0602787259168107,"2","74.8"
"603","AT5G52640.1","| Symbols: HSP81-1, ATHS83, HSP81.1, HSP83, ATHSP90.1, AtHsp90-1, HSP90.1 | heat shock protein 90.1 | chr5:21352542-21355147 FORWARD LENGTH=705",30996.3333333333,8549.66666666667,41051.3333333333,0.275828323780232,1.32439320779877,0.899660156725935,0.24489127519296,"2","134.67"
"604","AT3G11780.1","| Symbols:  | MD-2-related lipid recognition domain-containing protein / ML domain-containing protein | chr3:3724326-3725476 REVERSE LENGTH=153",432342,118442,293580.666666667,0.273954415717187,0.679047297432742,0.915870325244883,0.776039238169138,"2","93.52"
"605","AT5G45680.1","| Symbols: ATFKBP13, FKBP13 | FK506-binding protein 13 | chr5:18530894-18532128 FORWARD LENGTH=208",557790.333333333,152385.333333333,513623.333333333,0.273194647212124,0.920817917843682,0.995815925773225,0.800972079213493,"4","84.71"
"606","AT3G52380.1","| Symbols: CP33, PDE322 | chloroplast RNA-binding protein 33 | chr3:19421619-19422855 FORWARD LENGTH=329",535844.333333333,146350.333333333,143129.666666667,0.273120987251895,0.267110535211408,0.994093365544426,0.994614059191832,"2","69.26"
"607","AT1G56450.1","| Symbols: PBG1 | 20S proteasome beta subunit G1 | chr1:21141970-21144186 FORWARD LENGTH=246",45613.6666666667,12411.3333333333,22897,0.272096813089644,0.501976746735262,0.977435231621467,0.956266412847323,"1","44.96"
"608","AT2G24200.1","| Symbols:  | Cytosol aminopeptidase family protein | chr2:10287017-10289450 REVERSE LENGTH=520",368295.333333333,100007,270482.666666667,0.271540231299881,0.734417849443291,0.991132254063514,0.943908778437411,"6","209.11"
"609","AT2G24200.3","| Symbols:  | Cytosol aminopeptidase family protein | chr2:10287017-10289450 REVERSE LENGTH=520",368295.333333333,100007,270482.666666667,0.271540231299881,0.734417849443291,0.991132254063514,0.943908778437411,"6","209.11"
"610","AT4G30920.1","| Symbols:  | Cytosol aminopeptidase family protein | chr2:10287017-10289450 REVERSE LENGTH=520",368295.333333333,100007,270482.666666667,0.271540231299881,0.734417849443291,0.991132254063514,0.943908778437411,"6","209.11"
"611","AT5G38480.1","| Symbols: GRF3, RCI1 | general regulatory factor 3 | chr5:15410277-15411285 FORWARD LENGTH=255",484887.333333333,131020,198656,0.27020709965614,0.409695173174249,0.986309200496174,0.978769242772525,"3","225.38"
"612","AT5G10840.1","| Symbols:  | Endomembrane protein 70 protein family | chr5:3424910-3427797 REVERSE LENGTH=648",75260,20328,30843,0.270103640712198,0.409819293117194,0.986442841062875,0.984089120656952,"1","17.3"
"613","AT4G32208.1","| Symbols:  | heat shock protein 70 (Hsp 70) family protein | chr4:15558753-15559650 REVERSE LENGTH=153",177267.333333333,47619.6666666667,117114,0.268631934441766,0.660663179153143,0.993275762302384,0.971255077866023,"2","49.75"
"614","AT1G23410.1","| Symbols:  | Ribosomal protein S27a / Ubiquitin family protein | chr1:8314940-8315410 FORWARD LENGTH=156",2325542,613335.666666667,1138781,0.263738804402013,0.489684125249082,0.968934726918411,0.941478666484059,"1","92.09"
"615","AT4G33090.1","| Symbols: APM1, ATAPM1 | aminopeptidase M1 | chr4:15965915-15970418 REVERSE LENGTH=879",103988,27410.6666666667,38617.3333333333,0.263594517316101,0.371363362439256,0.999483451864707,0.999825504535873,"2","62.89"
"616","AT1G31180.1","| Symbols: ATIMD3, IMD3, IPMDH1 | isopropylmalate dehydrogenase 3 | chr1:11142843-11144617 REVERSE LENGTH=404",142824.333333333,37445.3333333333,39386.3333333333,0.262177546776576,0.275767667974411,0.997419294553475,0.998346965112058,"2","74.94"
"617","AT1G80560.1","| Symbols: ATIMD3, IMD3, IPMDH1 | isopropylmalate dehydrogenase 3 | chr1:11142843-11144617 REVERSE LENGTH=404",142824.333333333,37445.3333333333,39386.3333333333,0.262177546776576,0.275767667974411,0.997419294553475,0.998346965112058,"2","74.94"
"618","AT5G17310.2","| Symbols: UGP2 | UDP-glucose pyrophosphorylase 2 | chr5:5696955-5700845 REVERSE LENGTH=470",421105.333333333,109097,100426.333333333,0.259072947702713,0.238482691583104,0.998990588922833,0.998973172641054,"2","153.13"
"619","AT5G17310.1","| Symbols: UGP2 | UDP-glucose pyrophosphorylase 2 | chr5:5696955-5700845 REVERSE LENGTH=470",421105.333333333,109097,100426.333333333,0.259072947702713,0.238482691583104,0.998990588922833,0.998973172641054,"2","153.13"
"620","AT3G16470.1","| Symbols: JR1 | Mannose-binding lectin superfamily protein | chr3:5596096-5597709 REVERSE LENGTH=451",5034932.66666667,1301294.66666667,1006815.66666667,0.258453241148938,0.199966063763315,0.999931125724191,0.999833567780383,"8","412.87"
"621","AT3G16470.3","| Symbols: JR1 | Mannose-binding lectin superfamily protein | chr3:5596096-5597709 REVERSE LENGTH=451",5034932.66666667,1301294.66666667,1006815.66666667,0.258453241148938,0.199966063763315,0.999931125724191,0.999833567780383,"8","412.87"
"622","AT2G05990.1","| Symbols: MOD1, ENR1 | NAD(P)-binding Rossmann-fold superfamily protein | chr2:2322876-2324867 FORWARD LENGTH=390",1161042.66666667,296906.666666667,566122.666666667,0.25572416517567,0.487598503414172,0.989801769831293,0.978476659934997,"4","220.67"
"623","AT3G52150.1","| Symbols:  | RNA-binding (RRM/RBD/RNP motifs) family protein | chr3:19342074-19343090 FORWARD LENGTH=253",33759,8612.66666666667,14194.6666666667,0.255122090899217,0.420470590558567,0.999378744676164,0.998794363606333,"1","31.15"
"624","AT1G01620.1","| Symbols: PIP1C, TMP-B, PIP1;3 | plasma membrane intrinsic protein 1C | chr1:225986-227176 REVERSE LENGTH=286",95096,24213.6666666667,11594.6666666667,0.25462339810998,0.121925913462887,0.945353465726775,0.958671271244857,"1","25.33"
"625","AT3G06650.1","| Symbols: ACLB-1 | ATP-citrate lyase B-1 | chr3:2079247-2082633 REVERSE LENGTH=608",40964,10396.3333333333,9720.33333333333,0.25379194740097,0.237289652703187,0.999844198525289,0.999402036810222,"1","28.58"
"626","AT1G52400.1","| Symbols: BGL1, BGLU18, ATBG1 | beta glucosidase 18 | chr1:19515250-19517930 FORWARD LENGTH=528",712233.333333333,179430,95968.3333333333,0.251925866991155,0.134742827724996,0.9964334875939,0.997025283419425,"5","230.49"
"627","AT2G44490.1","| Symbols: BGL1, BGLU18, ATBG1 | beta glucosidase 18 | chr1:19515250-19517930 FORWARD LENGTH=528",712233.333333333,179430,95968.3333333333,0.251925866991155,0.134742827724996,0.9964334875939,0.997025283419425,"5","230.49"
"628","AT1G14540.1","| Symbols:  | Peroxidase superfamily protein | chr1:4974233-4975600 REVERSE LENGTH=315",116589,29197.3333333333,91392.3333333333,0.250429571686294,0.783884700386257,0.9933054527823,0.933102753308348,"2","87.79"
"629","AT1G56070.1","| Symbols: LOS1 | Ribosomal protein S5/Elongation factor G/III/V family protein | chr1:20968245-20971077 REVERSE LENGTH=843",1357613.33333333,338977.666666667,359528.666666667,0.249686459571208,0.264824053977077,0.998458306191875,0.998657144202899,"8","244.76"
"630","AT3G12915.1","| Symbols: LOS1 | Ribosomal protein S5/Elongation factor G/III/V family protein | chr1:20968245-20971077 REVERSE LENGTH=843",1357613.33333333,338977.666666667,359528.666666667,0.249686459571208,0.264824053977077,0.998458306191875,0.998657144202899,"8","244.76"
"631","AT3G12915.2","| Symbols: LOS1 | Ribosomal protein S5/Elongation factor G/III/V family protein | chr1:20968245-20971077 REVERSE LENGTH=843",1357613.33333333,338977.666666667,359528.666666667,0.249686459571208,0.264824053977077,0.998458306191875,0.998657144202899,"8","244.76"
"632","AT4G15210.1","| Symbols: ATBETA-AMY, AT-BETA-AMY, RAM1, BMY1, BAM5 | beta-amylase 5 | chr4:8666734-8669357 REVERSE LENGTH=498",101987,25176.3333333333,22105.6666666667,0.246858259712839,0.216749847202748,0.982694564676746,0.984390965782807,"1","18.51"
"633","AT3G61440.1","| Symbols: ATCYSC1, ARATH;BSAS3;1, CYSC1 | cysteine synthase C1 | chr3:22735885-22737792 FORWARD LENGTH=368",338301,83343.6666666667,84436.3333333333,0.246359504307308,0.249589369624486,0.998004762629026,0.997847363288451,"1","49.01"
"634","AT1G04820.1","| Symbols: TUA4, TOR2 | tubulin alpha-4 chain | chr1:1356421-1358266 REVERSE LENGTH=450",729178.666666667,179355.333333333,126341.666666667,0.245968980624776,0.173265719969866,0.990589172928499,0.99189717324007,"3","117.87"
"635","AT1G07660.1","| Symbols:  | Histone superfamily protein | chr1:2369212-2369523 FORWARD LENGTH=103",220949.333333333,54077.3333333333,57677.6666666667,0.244749927585208,0.261044764410544,0.990564639637737,0.990233704744706,"1","40.47"
"636","AT2G14720.1","| Symbols: VSR4, VSR2;1, BP80-2;1, MTV4 | vacuolar sorting receptor 4 | chr2:6300878-6304156 REVERSE LENGTH=628",7938.66666666667,1942,4137.33333333333,0.24462546187437,0.521162243869667,0.96929505889766,0.936110548046273,"1","24.38"
"637","AT4G02520.1","| Symbols: ATGSTF2, ATPM24.1, ATPM24, GST2, GSTF2 | glutathione S-transferase PHI 2 | chr4:1110673-1111531 REVERSE LENGTH=212",3568294.33333333,868748.333333333,4148219.33333333,0.243463193385673,1.16252162681274,0.999888808770718,0.00294435294098685,"8","373.14"
"638","AT2G02930.1","| Symbols: ATGSTF2, ATPM24.1, ATPM24, GST2, GSTF2 | glutathione S-transferase PHI 2 | chr4:1110673-1111531 REVERSE LENGTH=212",3568294.33333333,868748.333333333,4148219.33333333,0.243463193385673,1.16252162681274,0.999888808770718,0.00294435294098685,"8","373.14"
"639","AT2G43090.1","| Symbols:  | Aconitase/3-isopropylmalate dehydratase protein | chr2:17918957-17919712 FORWARD LENGTH=251",26920.3333333333,6534,13477.6666666667,0.242716162504179,0.500650066244846,0.947296051733327,0.898105112399073,"1","41.49"
"640","AT3G23600.1","| Symbols:  | alpha/beta-Hydrolases superfamily protein | chr3:8473833-8475655 FORWARD LENGTH=239",650610.666666667,157584.666666667,236319.333333333,0.24221039515696,0.363226958057866,0.993302013708579,0.990546386872678,"3","90.03"
"641","AT5G39950.1","| Symbols: ATTRX2, ATH2, ATTRXH2, TRXH2, TRX2 | thioredoxin 2 | chr5:15990885-15991881 REVERSE LENGTH=133",325980.333333333,78198,223860,0.239885637272596,0.686728544973572,0.997617630654466,0.988206727167685,"1","51.23"
"642","AT3G23810.1","| Symbols: SAHH2, ATSAHH2 | S-adenosyl-l-homocysteine (SAH) hydrolase 2 | chr3:8588013-8589671 REVERSE LENGTH=485",785094,186285.666666667,258899,0.237278168813756,0.329768155150848,0.997933665601669,0.997333124827458,"3","76.58"
"643","AT4G13940.2","| Symbols: SAHH2, ATSAHH2 | S-adenosyl-l-homocysteine (SAH) hydrolase 2 | chr3:8588013-8589671 REVERSE LENGTH=485",785094,186285.666666667,258899,0.237278168813756,0.329768155150848,0.997933665601669,0.997333124827458,"3","76.58"
"644","ATCG00470.1","| Symbols: ATPE | ATP synthase epsilon chain | chrC:52265-52663 REVERSE LENGTH=132",16551.3333333333,3913.66666666667,1640.33333333333,0.236456277439884,0.0991058122205663,0.973543546184961,0.976045145894124,"1","19.73"
"645","AT2G21620.1","| Symbols: RD2 | Adenine nucleotide alpha hydrolases-like superfamily protein | chr2:9248749-9249986 FORWARD LENGTH=187",33679.6666666667,7924.66666666667,33805.3333333333,0.235295282019814,1.00373123249438,0.938124435493827,0.495627345748809,"1","25.27"
"646","AT1G42970.1","| Symbols: GAPB | glyceraldehyde-3-phosphate dehydrogenase B subunit | chr1:16127552-16129584 FORWARD LENGTH=447",1226962.33333333,285007.333333333,691747.333333333,0.232286946054035,0.563788565093142,0.999022016001457,0.997906519684075,"5","387.65"
"647","AT2G40490.1","| Symbols: HEME2 | Uroporphyrinogen decarboxylase | chr2:16912961-16914988 FORWARD LENGTH=394",193951,45007.6666666667,50742.6666666667,0.232056894095244,0.261626218305998,0.994478135657451,0.99427852140344,"1","22.21"
"648","AT5G25980.1","| Symbols: TGG2, BGLU37 | glucoside glucohydrolase 2 | chr5:9072730-9075143 FORWARD LENGTH=467",2741987.66666667,634093.666666667,981280,0.23125328912858,0.357871777444173,0.998499435711618,0.998232784168852,"7","420.82"
"649","AT5G12040.1","| Symbols:  | Nitrilase/cyanide hydratase and apolipoprotein N-acyltransferase family protein | chr5:3885162-3887772 FORWARD LENGTH=369",338479.666666667,78109.3333333333,134098,0.230765215832758,0.396177416861082,0.999276807212575,0.998743759227134,"2","53.78"
"650","AT4G22890.1","| Symbols: PGR5-LIKE A | PGR5-LIKE A | chr4:12007157-12009175 FORWARD LENGTH=324",757940.333333333,174234.666666667,292433,0.229879132966051,0.38582588515103,0.986077216707916,0.975384853756524,"2","93.7"
"651","AT4G11960.1","| Symbols: PGR5-LIKE A | PGR5-LIKE A | chr4:12007157-12009175 FORWARD LENGTH=324",757940.333333333,174234.666666667,292433,0.229879132966051,0.38582588515103,0.986077216707916,0.975384853756524,"2","93.7"
"652","AT1G20440.1","| Symbols: COR47, RD17, AtCOR47 | cold-regulated 47 | chr1:7084722-7085664 REVERSE LENGTH=265",8684626.66666667,1988080.66666667,2026539.33333333,0.228919531371143,0.233347892905011,0.997006973740819,0.997118648201559,"6","370.48"
"653","AT1G79850.1","| Symbols: RPS17, CS17, PRPS17 | ribosomal protein S17 | chr1:30041473-30041922 REVERSE LENGTH=149",76950.6666666667,17479.3333333333,26590.6666666667,0.227149862249407,0.34555472770433,0.995977236143102,0.99486832454179,"1","26.53"
"654","ATCG00540.1","| Symbols: PETA | photosynthetic electron transfer A | chrC:61657-62619 FORWARD LENGTH=320",230661.333333333,52186.6666666667,70073.3333333333,0.226248005734237,0.303793151286735,0.991214169548238,0.989265229961255,"2","73.37"
"655","AT2G37190.1","| Symbols:  | Ribosomal protein L11 family protein | chr2:15619559-15620059 REVERSE LENGTH=166",96628.3333333333,21771.6666666667,23341.3333333333,0.225313486382531,0.241557859151043,0.995438153165546,0.994937183266376,"1","39.7"
"656","ATCG00480.1","| Symbols: ATPB, PB | ATP synthase subunit beta | chrC:52660-54156 REVERSE LENGTH=498",5063304.33333333,1136120.66666667,717843.333333333,0.224383246961322,0.141773688894729,0.998094786937701,0.99834010704701,"9","573.48"
"657","AT1G54780.1","| Symbols: TLP18.3 | thylakoid lumen 18.3 kDa protein | chr1:20439533-20440953 FORWARD LENGTH=285",93245.6666666667,20828,90842.6666666667,0.223366948240669,0.974229365439681,0.994320474382508,0.603345766871574,"2","61.5"
"658","AT3G01480.1","| Symbols: CYP38, ATCYP38 | cyclophilin 38 | chr3:188569-190674 FORWARD LENGTH=437",1505563.33333333,326977.666666667,648936,0.217179616046264,0.431025374776662,0.993953183480458,0.989508375494737,"7","443.55"
"659","AT3G01480.2","| Symbols: CYP38, ATCYP38 | cyclophilin 38 | chr3:188569-190674 FORWARD LENGTH=437",1505563.33333333,326977.666666667,648936,0.217179616046264,0.431025374776662,0.993953183480458,0.989508375494737,"7","443.55"
